id,location,type,subtype,price,room_number,area,kitchen_equipped,furnished,fireplace,terrace,terrace_area,garden,garden_area,land_surface,facade_count,swimming_pool,building_condition
9367785,3570,HOUSE,COUNTRY_COTTAGE,699000,2,233,1,0,0,1,32,0,0,14664,4,0,GOOD
9415924,1420,APARTMENT,APARTMENT,356775,2,108,1,0,0,1,19,0,0,0,,0,AS_NEW
9346461,4300,HOUSE,HOUSE,299000,5,210,1,0,0,1,32,1,1188,1319,4,0,AS_NEW
9247301,9690,HOUSE,HOUSE,227500,3,181,0,0,0,0,0,0,0,573,2,0,TO_RENOVATE
9407336,1860,HOUSE,HOUSE,499000,3,144,0,0,0,1,100,1,200,600,4,0,AS_NEW
8629451,1050,HOUSE,HOUSE,4950000,8,1000,0,0,1,1,0,1,0,310,2,0,GOOD
9261751,9600,HOUSE,HOUSE,239000,4,168,1,0,0,1,0,1,0,876,,0,TO_BE_DONE_UP
9201787,7380,HOUSE,HOUSE,65000,3,114,0,0,0,0,0,0,0,94,2,0,TO_RENOVATE
9335634,9250,APARTMENT,APARTMENT,540000,3,151,1,0,0,1,45,1,0,0,2,0,AS_NEW
9378251,8490,APARTMENT,APARTMENT,199000,1,71,1,0,0,1,0,0,0,0,,0,AS_NEW
9241544,1180,HOUSE,HOUSE,2950000,5,600,1,0,1,1,30,1,2000,2000,4,0,AS_NEW
9414281,1000,HOUSE,HOUSE,749000,3,189,1,0,0,1,16,0,0,0,2,0,JUST_RENOVATED
9289670,8560,HOUSE,HOUSE,10000,1,,0,0,0,0,0,0,0,573,2,0,TO_RENOVATE
9280759,5370,HOUSE,HOUSE,330000,4,195,1,0,0,1,32,1,2290,2385,3,0,GOOD
9352547,6200,HOUSE,HOUSE,124999,3,120,1,0,0,1,15,0,0,83,2,0,GOOD
9389050,8400,APARTMENT,APARTMENT,485000,2,106,1,0,0,1,48,0,0,0,,1,AS_NEW
9260645,6220,HOUSE,FARMHOUSE,550000,0,,0,0,0,0,0,1,4500,5000,,0,TO_RENOVATE
9386836,8880,HOUSE,HOUSE,299000,3,199,1,0,0,1,22,0,0,97,2,0,AS_NEW
9414524,7000,APARTMENT,APARTMENT,135000,2,,1,0,0,0,0,0,0,0,2,0,GOOD
9369064,5575,HOUSE,EXCEPTIONAL_PROPERTY,795000,7,777,1,1,0,1,0,1,1717,2031,4,0,GOOD
9377811,8770,HOUSE,HOUSE,165000,5,143,1,0,0,0,0,1,66,150,2,0,TO_BE_DONE_UP
9318131,9300,HOUSE,HOUSE,279000,3,262,1,0,0,0,0,0,0,210,,0,AS_NEW
9427715,8400,APARTMENT,APARTMENT,169000,1,67,1,0,0,1,0,0,0,0,,0,AS_NEW
9388499,2170,APARTMENT,APARTMENT,228000,2,100,1,0,0,1,8,0,0,0,1,0,GOOD
9358464,9600,HOUSE,MIXED_USE_BUILDING,498000,1,240,1,0,0,1,0,0,0,2311,4,0,GOOD
8889963,4671,HOUSE,EXCEPTIONAL_PROPERTY,535000,4,191,1,0,1,1,40,1,0,17900,4,0,GOOD
9161870,2100,HOUSE,HOUSE,996000,6,440,1,0,0,0,0,0,0,0,,0,GOOD
9090757,9000,APARTMENT,APARTMENT,835000,1,,1,0,0,1,0,0,0,0,2,0,AS_NEW
8991138,7170,HOUSE,HOUSE,240000,0,163,0,0,0,0,0,0,0,0,,0,JUST_RENOVATED
9344019,7141,HOUSE,HOUSE,105000,4,118,1,0,0,0,0,0,0,120,2,0,TO_BE_DONE_UP
8882621,2300,APARTMENT,APARTMENT,296992,2,91,1,0,0,1,17,1,0,0,2,0,AS_NEW
9398123,9000,APARTMENT,APARTMENT,457000,2,99,0,0,0,1,18,0,0,0,,0,AS_NEW
9202681,7141,APARTMENT,APARTMENT,110000,2,99,1,0,0,0,0,0,0,0,,0,TO_BE_DONE_UP
9391531,4300,APARTMENT,APARTMENT,130000,2,77,1,0,0,0,0,0,0,0,2,0,GOOD
9437807,1150,APARTMENT,APARTMENT,150000,1,63,1,0,0,1,10,0,0,0,2,0,TO_RENOVATE
9237489,3320,HOUSE,MANSION,695000,3,252,1,0,0,1,24,1,290,985,4,0,GOOD
9412607,3370,HOUSE,HOUSE,350000,3,133,1,0,0,0,0,1,1400,1609,4,0,TO_BE_DONE_UP
9262791,4100,HOUSE,HOUSE,165000,2,120,1,0,0,1,40,1,145,246,2,0,GOOD
9332966,6780,HOUSE,HOUSE,210000,3,,0,0,0,1,0,0,0,0,3,0,TO_RENOVATE
9307123,3400,HOUSE,VILLA,415000,3,315,1,0,0,1,0,0,0,1133,4,0,AS_NEW
9190901,8370,HOUSE,HOUSE,155000,1,125,1,0,0,0,0,0,0,49,,0,GOOD
9289941,1030,APARTMENT,APARTMENT,255000,2,85,1,0,0,1,2,0,0,0,,0,GOOD
9242308,1000,APARTMENT,PENTHOUSE,810000,4,159,1,0,0,1,15,1,290,0,,0,AS_NEW
9303601,1180,APARTMENT,APARTMENT,585000,2,113,1,0,0,1,22,0,0,0,3,0,JUST_RENOVATED
9343357,4000,APARTMENT,PENTHOUSE,120000,1,,1,0,0,1,6,0,0,0,2,0,GOOD
9347710,8300,APARTMENT,APARTMENT,435000,2,89,1,0,0,0,0,0,0,0,2,0,JUST_RENOVATED
9302202,1400,HOUSE,HOUSE,675000,4,325,1,0,0,1,0,0,0,3410,4,0,JUST_RENOVATED
9413686,4900,HOUSE,VILLA,475000,3,200,1,0,0,1,60,1,880,880,4,1,AS_NEW
8756251,8540,APARTMENT,APARTMENT,315500,2,112,0,0,0,1,13,0,0,0,2,0,GOOD
9015742,7500,APARTMENT,APARTMENT,290835,2,110,1,0,0,1,8,0,0,0,,0,AS_NEW
8807673,1880,APARTMENT,APARTMENT,269000,2,240,1,0,0,0,0,0,0,0,3,0,TO_BE_DONE_UP
8915705,7133,HOUSE,EXCEPTIONAL_PROPERTY,1900000,8,1500,1,0,0,1,0,1,29500,30000,4,0,TO_BE_DONE_UP
9426668,3900,APARTMENT,APARTMENT,277600,2,116,1,0,0,0,0,0,0,0,,0,AS_NEW
9379205,2440,APARTMENT,APARTMENT,245000,2,105,1,0,0,1,15,0,0,0,2,0,AS_NEW
9363435,9620,HOUSE,HOUSE,276000,3,170,0,0,0,0,0,0,0,464,2,0,TO_BE_DONE_UP
9358961,6020,HOUSE,HOUSE,130000,3,85,0,0,0,0,0,0,0,120,3,0,GOOD
9431833,6200,HOUSE,VILLA,329900,5,250,0,0,0,1,0,0,0,1011,4,0,AS_NEW
9334084,7900,HOUSE,OTHER_PROPERTY,125000,0,,0,0,0,0,0,1,48,132,2,0,TO_RESTORE
9392174,9820,APARTMENT,KOT,595000,6,180,1,0,0,1,15,1,300,0,3,0,AS_NEW
9320424,4020,APARTMENT,APARTMENT,105000,2,55,1,0,0,0,0,0,0,0,2,0,GOOD
8887598,3800,APARTMENT,APARTMENT,179000,2,78,0,0,0,1,15,0,0,0,,0,AS_NEW
9414894,1300,HOUSE,HOUSE,360000,3,140,1,0,0,1,0,0,0,490,,0,GOOD
9410635,2930,HOUSE,HOUSE,492000,3,159,1,0,0,1,33,1,600,770,4,0,AS_NEW
9346497,1050,APARTMENT,APARTMENT,260000,1,70,0,0,0,0,0,0,0,0,2,0,GOOD
8990880,1030,HOUSE,HOUSE,599000,4,431,1,0,0,1,61,0,0,0,,0,GOOD
9176635,3270,HOUSE,VILLA,425000,3,270,1,0,0,0,0,0,0,470,,0,AS_NEW
9259311,1140,APARTMENT,APARTMENT,224000,1,64,1,0,0,1,10,0,0,0,,0,GOOD
8933928,2930,APARTMENT,APARTMENT,255000,1,,1,0,0,1,0,0,0,0,,0,GOOD
9223675,3700,HOUSE,HOUSE,329000,3,404,1,0,0,1,0,1,320,681,3,0,GOOD
9318286,1701,HOUSE,VILLA,795000,5,346,1,0,0,1,0,0,0,2632,4,1,AS_NEW
9187679,6600,HOUSE,HOUSE,200000,3,150,0,0,0,0,0,1,0,890,4,0,JUST_RENOVATED
9146637,6940,APARTMENT,APARTMENT,80000,1,40,1,1,0,0,0,0,0,0,2,0,GOOD
9413090,9140,APARTMENT,APARTMENT,149000,2,76,1,0,0,0,0,0,0,0,2,0,GOOD
9024968,3140,HOUSE,VILLA,949000,5,640,1,0,0,1,20,1,3000,3002,,0,GOOD
9364925,1300,APARTMENT,APARTMENT,275000,2,94,1,0,0,1,8,0,0,0,2,0,JUST_RENOVATED
9415462,1030,APARTMENT,APARTMENT,345000,2,98,1,0,0,1,12,0,0,0,2,0,GOOD
9395240,4020,HOUSE,HOUSE,290000,1,85,1,0,0,1,23,1,850,977,4,0,AS_NEW
9360576,2300,HOUSE,HOUSE,237500,3,132,1,0,0,1,0,1,64,191,3,0,GOOD
9334322,2610,HOUSE,APARTMENT_BLOCK,1390000,0,,1,0,0,0,0,1,0,613,2,0,GOOD
9308499,4480,HOUSE,HOUSE,150000,3,130,0,0,0,0,0,0,0,480,4,0,TO_RENOVATE
9411812,9300,HOUSE,HOUSE,286500,3,332,1,0,0,1,0,0,0,395,2,0,GOOD
9328913,1070,APARTMENT,APARTMENT,140000,1,50,1,0,0,0,0,0,0,0,2,0,GOOD
9378289,5002,HOUSE,HOUSE,245000,3,,1,0,0,1,1,0,0,437,,0,TO_BE_DONE_UP
9361036,7170,APARTMENT,APARTMENT,142500,2,80,1,0,0,1,5,1,100,0,2,0,GOOD
7980441,8380,APARTMENT,APARTMENT,180000,2,81,0,0,0,0,0,0,0,0,2,0,GOOD
9316856,9230,APARTMENT,APARTMENT,185000,0,66,1,0,0,1,7,0,0,0,1,0,AS_NEW
9399653,5000,APARTMENT,APARTMENT,110000,1,46,0,0,0,0,0,0,0,0,,0,GOOD
9374483,1300,APARTMENT,APARTMENT,630000,4,240,1,0,0,1,0,0,0,0,,0,AS_NEW
9229771,2440,HOUSE,HOUSE,239000,2,,0,0,0,0,0,1,0,399,,0,TO_RENOVATE
9406351,8470,HOUSE,VILLA,1250000,4,596,1,0,0,1,100,1,0,8826,4,0,AS_NEW
9194901,1420,APARTMENT,APARTMENT,350000,2,85,1,0,0,1,12,0,0,0,4,0,AS_NEW
9284205,9000,HOUSE,OTHER_PROPERTY,530000,1,198,1,0,0,0,0,0,0,0,4,0,AS_NEW
9429481,3012,HOUSE,HOUSE,449000,4,194,1,0,0,0,0,1,0,308,,0,AS_NEW
9398273,9550,APARTMENT,DUPLEX,305000,3,143,1,0,0,1,19,0,0,0,3,0,AS_NEW
9072752,2220,HOUSE,VILLA,590000,4,294,1,0,0,0,0,1,0,1300,4,1,GOOD
9275463,3650,HOUSE,VILLA,875000,4,,0,0,0,1,0,1,0,6324,4,0,GOOD
9257073,1160,APARTMENT,PENTHOUSE,560000,3,152,1,0,0,1,20,0,0,0,2,0,AS_NEW
9198399,8420,APARTMENT,APARTMENT,355000,2,90,0,0,0,0,0,0,0,0,2,0,AS_NEW
9415925,1420,APARTMENT,APARTMENT,361800,3,131,1,0,0,1,14,0,0,0,,0,AS_NEW
9385279,7640,HOUSE,HOUSE,112000,2,85,1,0,0,0,0,0,0,332,2,0,AS_NEW
9334750,7141,HOUSE,HOUSE,100000,2,140,1,0,0,1,0,0,0,713,,0,TO_RENOVATE
9413627,2000,APARTMENT,APARTMENT,925000,4,347,1,0,0,1,18,0,0,0,2,0,AS_NEW
9411153,9500,HOUSE,HOUSE,155000,4,,0,0,0,0,0,1,297,620,3,0,TO_RENOVATE
9386058,5377,HOUSE,CHALET,55000,1,,0,0,0,0,0,0,0,0,4,0,TO_RENOVATE
9340870,1785,HOUSE,EXCEPTIONAL_PROPERTY,799000,5,376,1,0,0,1,0,1,770,949,4,0,AS_NEW
9389186,1390,HOUSE,VILLA,1395000,5,424,1,0,1,0,0,1,0,5436,4,1,GOOD
9396016,8370,APARTMENT,APARTMENT,205000,1,59,1,0,0,1,4,0,0,0,,0,AS_NEW
9433744,1930,HOUSE,HOUSE,575000,6,330,1,0,0,1,0,1,230,390,3,0,GOOD
8479994,2850,APARTMENT,APARTMENT,273000,2,94,1,0,0,1,10,1,0,0,,0,AS_NEW
9282296,9860,HOUSE,HOUSE,325000,2,200,1,0,0,1,0,1,0,389,3,1,AS_NEW
9340357,8900,HOUSE,HOUSE,285000,3,142,0,0,0,1,0,1,0,237,,0,AS_NEW
8804671,7340,HOUSE,HOUSE,40000,2,96,0,0,0,0,0,0,0,60,2,0,TO_RENOVATE
9370706,8400,APARTMENT,APARTMENT,535000,2,122,1,0,0,1,275,0,0,0,,0,AS_NEW
9368469,4000,HOUSE,HOUSE,170000,3,140,1,0,0,0,0,1,0,210,2,0,TO_BE_DONE_UP
9335633,9250,APARTMENT,APARTMENT,545000,2,152,1,0,0,1,42,1,0,0,2,0,AS_NEW
9419162,1160,HOUSE,TOWN_HOUSE,750000,4,180,1,0,0,1,40,0,0,120,2,0,AS_NEW
9427333,4761,HOUSE,HOUSE,195000,0,,0,0,0,1,10,1,200,1086,4,0,JUST_RENOVATED
9367881,9220,HOUSE,HOUSE,299000,4,,1,0,0,0,0,1,30,160,,0,AS_NEW
9396599,2431,HOUSE,HOUSE,129000,3,250,1,0,0,1,0,0,0,2868,4,0,GOOD
9397610,8430,APARTMENT,APARTMENT,105000,1,51,1,0,0,0,0,0,0,0,,0,TO_RENOVATE
9367618,4633,HOUSE,HOUSE,269000,3,300,1,0,0,0,0,1,2200,2350,3,0,TO_RENOVATE
9398113,9000,APARTMENT,APARTMENT,457000,2,99,0,0,0,1,18,0,0,0,,0,AS_NEW
9431062,9220,APARTMENT,APARTMENT,204000,2,74,0,0,0,1,9,1,0,0,2,0,AS_NEW
9261312,1083,APARTMENT,APARTMENT,185000,2,73,1,1,0,1,19,0,0,0,,0,TO_BE_DONE_UP
8756981,1090,APARTMENT,APARTMENT,299000,2,129,1,0,0,1,0,0,0,0,2,0,AS_NEW
9320693,6030,HOUSE,HOUSE,200000,3,170,1,0,0,1,102,0,0,227,3,0,GOOD
9358457,9600,HOUSE,COUNTRY_COTTAGE,498000,1,240,1,0,0,1,0,0,0,2311,4,0,GOOD
9428105,2018,APARTMENT,GROUND_FLOOR,359000,2,150,1,0,0,1,50,1,40,0,2,0,AS_NEW
8795529,8340,HOUSE,COUNTRY_COTTAGE,535000,3,,1,0,0,0,0,0,0,2335,4,0,GOOD
9324807,4623,HOUSE,HOUSE,475000,5,384,1,0,1,0,0,1,0,8652,4,0,TO_RENOVATE
9416039,1500,HOUSE,HOUSE,334000,4,140,1,0,0,1,20,1,150,200,2,0,GOOD
9366204,5575,HOUSE,FARMHOUSE,795000,7,777,1,1,0,1,0,1,1717,2031,4,0,GOOD
9126370,5530,HOUSE,MIXED_USE_BUILDING,800000,11,562,1,0,0,1,120,0,0,600,,0,JUST_RENOVATED
9258092,9900,HOUSE,VILLA,695000,5,,0,0,1,0,0,0,0,4143,4,0,GOOD
9380740,4020,HOUSE,VILLA,219000,2,120,1,0,0,0,0,1,500,500,4,0,TO_RENOVATE
9337057,5570,HOUSE,HOUSE,159000,3,204,1,0,0,1,0,1,0,597,,0,GOOD
9103461,8550,APARTMENT,APARTMENT,255000,1,46,0,0,0,1,4,0,0,0,2,0,GOOD
9379628,7012,HOUSE,HOUSE,150000,3,,0,0,0,0,0,0,0,200,2,0,GOOD
9265805,3540,APARTMENT,APARTMENT,229000,1,72,1,0,0,1,7,0,0,0,2,0,GOOD
9302390,3910,HOUSE,VILLA,1095000,4,540,1,0,0,1,0,1,2268,2268,4,1,GOOD
9420307,1800,APARTMENT,APARTMENT,245000,2,85,0,0,0,1,7,0,0,0,,0,JUST_RENOVATED
9219993,4430,HOUSE,HOUSE,107500,2,105,1,0,0,0,0,0,0,63,2,0,TO_BE_DONE_UP
9311727,8790,APARTMENT,APARTMENT,125000,0,36,1,0,0,0,0,0,0,0,4,0,GOOD
9124272,3680,HOUSE,HOUSE,415000,4,183,1,0,0,0,0,0,0,883,4,0,AS_NEW
8956333,7532,HOUSE,MIXED_USE_BUILDING,475000,4,185,1,0,0,0,0,1,0,26330,4,0,AS_NEW
9380311,4608,HOUSE,VILLA,350000,7,420,1,0,1,1,35,1,1,1533,4,0,TO_BE_DONE_UP
9368739,4460,HOUSE,HOUSE,169000,4,155,1,0,0,1,48,0,0,98,2,0,GOOD
9426670,3900,APARTMENT,APARTMENT,336560,2,150,1,0,0,0,0,0,0,0,,0,AS_NEW
9436734,9400,APARTMENT,TRIPLEX,299500,3,153,1,0,0,1,8,0,0,0,2,0,AS_NEW
9419803,1200,APARTMENT,APARTMENT,250000,2,66,0,0,0,1,2,0,0,0,,0,TO_BE_DONE_UP
9256075,9000,APARTMENT,APARTMENT,495000,3,145,1,0,1,0,0,0,0,0,2,0,JUST_RENOVATED
9261128,1780,APARTMENT,APARTMENT,320000,2,92,1,0,0,1,6,0,0,0,2,0,GOOD
9307184,4920,HOUSE,FARMHOUSE,1950000,3,,1,0,0,1,0,0,0,9000,4,0,TO_BE_DONE_UP
9233922,7110,HOUSE,HOUSE,49000,2,,0,0,0,0,0,0,0,0,4,0,TO_RESTORE
9362432,8400,APARTMENT,PENTHOUSE,245000,1,55,1,0,0,1,46,0,0,0,3,0,AS_NEW
9416285,6700,APARTMENT,APARTMENT,165000,2,95,1,0,0,0,0,0,0,0,2,0,GOOD
9289982,1040,APARTMENT,APARTMENT,295000,2,77,1,0,0,1,2,0,0,0,2,0,AS_NEW
9224224,8300,APARTMENT,APARTMENT,2625000,4,158,0,0,0,1,0,0,0,0,2,0,AS_NEW
9337729,1470,HOUSE,VILLA,375000,3,132,1,0,0,1,24,0,0,875,,0,GOOD
8368930,3800,APARTMENT,APARTMENT,179000,2,78,0,0,0,1,15,0,0,0,,0,AS_NEW
9422560,9250,HOUSE,HOUSE,510000,3,180,1,0,0,0,0,1,0,820,4,0,TO_BE_DONE_UP
9313721,1731,HOUSE,HOUSE,495000,4,200,1,0,0,1,0,0,0,180,2,0,AS_NEW
9413059,8370,APARTMENT,APARTMENT,225000,1,55,1,1,0,1,0,0,0,0,2,0,GOOD
9404784,9040,APARTMENT,DUPLEX,259000,3,115,1,0,0,1,12,1,0,0,2,0,GOOD
9381896,3600,HOUSE,HOUSE,240000,3,164,0,0,1,1,15,1,450,891,4,0,TO_RENOVATE
9226892,6280,HOUSE,HOUSE,690000,4,180,1,0,1,0,0,0,0,0,,0,GOOD
9421024,3700,HOUSE,HOUSE,1100000,4,515,1,0,0,1,70,1,170,1062,4,0,AS_NEW
9220517,9000,HOUSE,HOUSE,229000,4,130,1,0,0,0,0,1,0,52,2,0,JUST_RENOVATED
9353708,2570,APARTMENT,APARTMENT,279500,2,70,1,0,0,1,0,0,0,0,3,0,JUST_RENOVATED
9320397,8300,HOUSE,EXCEPTIONAL_PROPERTY,5500000,7,700,1,0,0,1,0,1,1622,1622,4,1,AS_NEW
9319445,6700,APARTMENT,APARTMENT,190000,2,80,0,0,0,0,0,0,0,0,,0,AS_NEW
9413089,9140,APARTMENT,APARTMENT,149000,2,76,1,0,0,0,0,0,0,0,2,0,GOOD
8318012,8700,APARTMENT,APARTMENT,279000,2,70,1,0,0,0,0,0,0,0,,0,GOOD
9400304,2330,HOUSE,HOUSE,496000,3,246,0,0,0,0,0,1,0,1016,3,0,AS_NEW
9367427,8340,HOUSE,HOUSE,345000,3,125,0,0,1,0,0,0,0,475,4,0,GOOD
9409219,2018,APARTMENT,APARTMENT,345000,3,150,1,1,0,1,15,0,0,0,2,0,GOOD
9025279,4130,APARTMENT,KOT,118467,1,29,0,0,0,1,0,0,0,0,4,0,GOOD
9411811,9300,HOUSE,MIXED_USE_BUILDING,286500,3,332,1,0,0,1,0,0,0,395,2,0,GOOD
9328503,6700,APARTMENT,APARTMENT,155000,1,53,1,0,0,0,0,0,0,0,4,0,GOOD
9219168,2018,HOUSE,MANSION,2430000,7,592,1,0,0,0,0,0,0,446,3,0,GOOD
9375766,6762,HOUSE,HOUSE,170000,3,178,1,0,0,0,0,1,0,804,2,0,TO_RENOVATE
9434372,9100,HOUSE,HOUSE,485000,3,457,0,0,0,1,28,1,280,457,2,0,AS_NEW
9335572,1650,HOUSE,VILLA,990000,3,324,1,0,0,1,55,1,1823,2054,4,0,GOOD
9384326,2590,HOUSE,EXCEPTIONAL_PROPERTY,895000,8,338,1,0,1,1,30,1,2500,2863,4,0,GOOD
9424711,9160,HOUSE,HOUSE,285000,2,115,0,0,0,0,0,1,1,115,1,0,AS_NEW
9016253,8300,APARTMENT,APARTMENT,670000,3,120,1,0,0,0,0,0,0,0,,0,AS_NEW
9349453,9400,HOUSE,HOUSE,239000,3,155,1,0,0,1,0,0,0,247,2,0,GOOD
9338757,1000,APARTMENT,APARTMENT,189000,1,40,1,1,0,0,0,0,0,0,2,0,GOOD
9359694,1500,APARTMENT,APARTMENT,305020,2,98,1,0,0,1,25,0,0,0,2,0,AS_NEW
9434051,2221,HOUSE,VILLA,695000,4,270,1,0,0,1,0,0,0,1892,4,0,AS_NEW
9198400,8420,APARTMENT,APARTMENT,365000,2,90,0,0,0,0,0,0,0,0,2,0,AS_NEW
9357772,3700,HOUSE,HOUSE,50000,2,,0,0,0,0,0,0,0,300,3,0,TO_RENOVATE
9399830,1180,APARTMENT,APARTMENT,565000,2,119,1,0,0,1,30,0,0,0,2,0,AS_NEW
9398160,7300,HOUSE,HOUSE,154500,3,145,0,0,0,0,0,0,0,0,2,0,JUST_RENOVATED
9368279,1400,APARTMENT,APARTMENT,140000,1,60,1,0,0,1,40,0,0,0,3,0,GOOD
9349275,8700,HOUSE,HOUSE,259000,3,162,1,0,0,1,30,1,0,707,,0,TO_BE_DONE_UP
9301389,9300,APARTMENT,APARTMENT,164000,2,78,1,1,0,1,0,0,0,0,2,0,GOOD
9319725,1420,HOUSE,APARTMENT_BLOCK,650000,0,480,1,0,0,1,53,0,0,0,2,0,AS_NEW
8181330,6987,HOUSE,HOUSE,169000,4,,0,0,0,0,0,1,0,0,4,0,TO_RENOVATE
9157819,6830,HOUSE,HOUSE,119000,2,85,1,0,0,1,0,0,0,228,2,0,AS_NEW
9409074,9040,APARTMENT,APARTMENT,354000,4,140,1,0,0,1,8,0,0,0,,0,AS_NEW
7527775,3680,APARTMENT,PENTHOUSE,1295000,3,445,1,0,0,1,0,0,0,0,2,0,AS_NEW
9222167,1030,APARTMENT,APARTMENT,370000,2,117,1,0,0,0,0,0,0,0,2,0,AS_NEW
9193872,1650,HOUSE,EXCEPTIONAL_PROPERTY,999000,4,250,0,0,0,1,0,0,0,3215,4,0,AS_NEW
8605626,2800,APARTMENT,PENTHOUSE,1050000,4,334,1,0,0,1,89,0,0,0,2,0,AS_NEW
9408025,8620,HOUSE,HOUSE,291000,3,190,0,0,0,0,0,0,0,273,,0,AS_NEW
9328068,7860,HOUSE,COUNTRY_COTTAGE,595000,7,375,1,0,1,0,0,0,0,6120,4,0,GOOD
9389313,9300,APARTMENT,TRIPLEX,274000,2,120,1,0,0,1,9,0,0,0,2,0,AS_NEW
9382095,8400,APARTMENT,APARTMENT,205000,2,56,1,0,0,1,5,0,0,0,,0,AS_NEW
9239448,4030,HOUSE,HOUSE,179000,2,110,0,0,0,1,0,1,50,552,3,0,TO_BE_DONE_UP
9410121,4020,HOUSE,MIXED_USE_BUILDING,270000,4,170,0,0,0,1,37,0,0,0,2,0,TO_RENOVATE
9335631,9250,APARTMENT,APARTMENT,555000,3,152,1,0,0,1,42,1,0,0,2,0,AS_NEW
9233088,7012,HOUSE,HOUSE,75000,2,,0,0,0,0,0,0,0,351,2,0,TO_RENOVATE
8947945,9080,APARTMENT,APARTMENT,240000,2,65,1,0,0,0,0,0,0,0,3,0,AS_NEW
9119437,7140,HOUSE,HOUSE,129000,3,96,1,0,0,1,10,0,0,0,2,0,GOOD
9226712,9400,HOUSE,HOUSE,285000,4,,1,0,0,0,0,0,0,327,3,0,TO_RENOVATE
9434350,8480,HOUSE,HOUSE,699000,3,301,1,0,1,0,0,0,0,12284,4,1,GOOD
9405272,1050,HOUSE,HOUSE,1495000,5,400,1,0,0,1,15,1,90,190,2,0,GOOD
9356239,4100,HOUSE,HOUSE,119500,4,206,0,0,0,1,18,1,155,267,2,0,TO_RENOVATE
9418893,2020,APARTMENT,APARTMENT,287000,2,106,1,0,0,0,0,0,0,0,2,0,JUST_RENOVATED
9398128,9000,APARTMENT,APARTMENT,463000,3,105,0,0,0,1,11,0,0,0,,0,AS_NEW
9353116,9840,HOUSE,VILLA,580000,3,210,1,0,0,0,0,1,0,629,4,0,GOOD
9415261,9700,HOUSE,HOUSE,330000,3,165,1,0,0,1,6,1,0,60,2,0,AS_NEW
9295151,2000,HOUSE,APARTMENT_BLOCK,970000,0,260,1,0,0,0,0,0,0,310,2,0,JUST_RENOVATED
9113948,4030,HOUSE,HOUSE,165000,3,,0,0,0,0,0,0,0,70,2,0,GOOD
9403746,1420,APARTMENT,APARTMENT,285000,3,130,1,0,0,1,32,0,0,0,2,0,TO_BE_DONE_UP
9380035,2100,APARTMENT,APARTMENT,149000,2,61,0,0,0,0,0,0,0,0,3,0,TO_RENOVATE
8882619,2300,APARTMENT,APARTMENT,310485,2,92,1,0,0,1,17,1,0,0,2,0,AS_NEW
9340097,8880,HOUSE,HOUSE,225000,5,317,0,0,0,0,0,1,0,668,3,0,TO_RENOVATE
9385114,8420,APARTMENT,APARTMENT,265000,2,77,1,1,0,0,0,0,0,0,3,0,GOOD
9152659,9300,HOUSE,HOUSE,299000,3,,0,0,0,1,0,1,0,265,,0,AS_NEW
9403148,9000,APARTMENT,APARTMENT,229000,1,62,1,0,0,1,4,0,0,0,2,0,GOOD
9165653,4458,APARTMENT,APARTMENT,249000,3,136,1,0,0,0,0,0,0,0,3,0,AS_NEW
9368460,9290,HOUSE,HOUSE,345000,4,240,0,0,0,1,20,1,50,220,4,0,GOOD
9229748,1460,HOUSE,HOUSE,550000,5,300,1,0,0,1,60,1,1150,1232,4,0,GOOD
9408957,7141,HOUSE,HOUSE,165000,4,150,1,0,0,1,25,1,100,205,,0,GOOD
9232659,1000,APARTMENT,FLAT_STUDIO,169000,1,53,1,0,0,0,0,0,0,0,,0,GOOD
9405665,8430,APARTMENT,FLAT_STUDIO,130000,0,33,1,1,0,1,3,0,0,0,2,0,AS_NEW
8962269,1500,APARTMENT,SERVICE_FLAT,180000,1,,0,0,0,0,0,0,0,0,,0,AS_NEW
9411924,7033,APARTMENT,APARTMENT,130000,2,82,1,0,0,0,0,0,0,0,2,0,GOOD
9389444,1080,HOUSE,HOUSE,650000,5,250,0,0,0,1,24,1,15,95,2,0,GOOD
9426672,3900,APARTMENT,APARTMENT,351560,2,150,1,0,0,0,0,0,0,0,,0,AS_NEW
8373923,9200,HOUSE,HOUSE,799000,4,336,1,0,0,0,0,0,0,181,2,0,GOOD
9336758,4340,HOUSE,HOUSE,177500,3,120,1,0,0,1,33,1,210,330,4,0,TO_BE_DONE_UP
9130587,1390,HOUSE,HOUSE,590000,5,360,1,0,1,0,0,0,0,4105,4,0,TO_RENOVATE
9375741,5660,HOUSE,HOUSE,69000,3,180,0,0,0,0,0,0,0,0,3,0,TO_RESTORE
9420653,2060,APARTMENT,APARTMENT,199000,2,,1,0,0,0,0,0,0,0,2,0,JUST_RENOVATED
9256510,2310,HOUSE,HOUSE,749000,4,333,1,0,0,0,0,1,3283,3555,4,0,GOOD
9306649,3360,HOUSE,HOUSE,448000,5,250,1,0,0,0,0,1,0,534,3,0,AS_NEW
9021396,2222,HOUSE,HOUSE,375000,3,130,1,0,0,0,0,1,0,761,4,0,GOOD
9303101,2260,APARTMENT,APARTMENT,319000,2,103,1,0,0,1,48,0,0,0,3,0,AS_NEW
9104381,9840,APARTMENT,APARTMENT,463015,2,128,1,0,0,1,24,1,27,0,2,0,GOOD
9388353,8400,APARTMENT,APARTMENT,225000,2,65,1,0,0,1,54,0,0,0,2,0,GOOD
